"report_number","crash_year","crash_date_time","total_number_of_vehicles","total_number_of_persons","latitude","longitude","vehicle_number","person_number","injury_severity","non_motorist_description_code","role"
89149639,2020,"2020-06-06 15:08",1,2,30.459293,-84.24825,1,1,1,0,D
89149644,2020,"2020-06-06 21:15",1,1,30.508638,-84.247086,1,1,1,0,D
89149651,2020,"2020-06-07 03:26",2,2,30.463545,-84.3025,1,1,1,0,D
89149651,2020,"2020-06-07 03:26",2,2,30.463545,-84.3025,2,2,1,0,D
89149652,2020,"2020-06-07 09:15",1,1,30.451065,-84.34224,1,1,1,0,D
89149653,2020,"2020-06-07 12:37",2,2,30.438223,-84.27957,1,1,1,0,D
89149653,2020,"2020-06-07 12:37",2,2,30.438223,-84.27957,2,2,3,0,D
89149654,2020,"2020-06-07 13:20",2,2,30.458408,-84.28083,1,1,1,0,D
89149654,2020,"2020-06-07 13:20",2,2,30.458408,-84.28083,2,2,1,0,D
89149761,2020,"2020-06-14 20:30",2,3,30.452951,-84.337685,1,1,,0,D
89149761,2020,"2020-06-14 20:30",2,3,30.452951,-84.337685,2,2,1,0,D
89149585,2020,"2020-06-03 16:33",2,2,30.437613,-84.299324,1,1,1,0,D
89149585,2020,"2020-06-03 16:33",2,2,30.437613,-84.299324,2,2,1,0,D
89149586,2020,"2020-06-03 17:02",2,4,30.435532,-84.285545,1,1,,0,D
89149586,2020,"2020-06-03 17:02",2,4,30.435532,-84.285545,2,2,1,0,D
89149587,2020,"2020-06-03 15:16",2,4,30.451466,-84.29676,1,1,1,0,D
89149587,2020,"2020-06-03 15:16",2,4,30.451466,-84.29676,2,2,1,0,D
89149598,2020,"2020-06-04 15:39",2,4,30.448956,-84.306625,1,1,1,0,D
89149598,2020,"2020-06-04 15:39",2,4,30.448956,-84.306625,2,2,1,0,D
88232140,2020,"2020-07-10 15:45",1,2,30.47812,-84.35626,1,1,1,0,D
89149623,2020,"2020-06-05 22:30",2,1,30.45791,-84.232544,1,1,,0,D
90109666,2020,"2020-07-06 19:12",2,2,30.438046,-84.280136,1,1,1,0,D
90109666,2020,"2020-07-06 19:12",2,2,30.438046,-84.280136,2,2,1,0,D
90109700,2020,"2020-07-08 20:44",2,5,30.412664,-84.28074,1,1,1,0,D
90109700,2020,"2020-07-08 20:44",2,5,30.412664,-84.28074,2,2,1,0,D
90109703,2020,"2020-07-08 16:35",4,4,30.42718,-84.22862,1,1,1,0,D
90109703,2020,"2020-07-08 16:35",4,4,30.42718,-84.22862,2,2,2,0,D
90109703,2020,"2020-07-08 16:35",4,4,30.42718,-84.22862,3,3,1,0,D
90109703,2020,"2020-07-08 16:35",4,4,30.42718,-84.22862,4,4,1,0,D
89149065,2020,"2020-04-14 18:09",1,2,30.476112,-84.308914,1,1,3,0,D
89149109,2020,"2020-04-20 05:45",1,1,30.48308,-84.30981,1,1,1,0,D
89146929,2019,"2019-12-29 11:02",2,9,30.477282,-84.29832,1,1,1,0,D
89146929,2019,"2019-12-29 11:02",2,9,30.477282,-84.29832,2,2,2,0,D
89146930,2019,"2019-12-29 15:59",1,2,30.445984,-84.321915,1,1,1,0,D
89147028,2020,"2020-01-05 17:12",3,3,30.43546,-84.29734,1,1,1,0,D
89147028,2020,"2020-01-05 17:12",3,3,30.43546,-84.29734,2,2,2,0,D
89147028,2020,"2020-01-05 17:12",3,3,30.43546,-84.29734,3,3,2,0,D
89147045,2020,"2020-01-06 12:48",3,6,30.455578,-84.26213,2,2,1,0,D
89147045,2020,"2020-01-06 12:48",3,6,30.455578,-84.26213,1,1,1,0,D
89147045,2020,"2020-01-06 12:48",3,6,30.455578,-84.26213,3,3,1,0,D
89147050,2020,"2020-01-06 15:00",2,2,30.444756,-84.28361,1,1,1,0,D
89147050,2020,"2020-01-06 15:00",2,2,30.444756,-84.28361,2,2,1,0,D
89147088,2020,"2020-01-07 17:15",2,2,30.434435,-84.3065,1,1,1,0,D
89147088,2020,"2020-01-07 17:15",2,2,30.434435,-84.3065,2,2,1,0,D
89147089,2020,"2020-01-07 19:03",2,2,30.467337,-84.2851,1,1,1,0,D
89147089,2020,"2020-01-07 19:03",2,2,30.467337,-84.2851,2,2,1,0,D
89147091,2020,"2020-01-07 17:00",2,2,30.438711,-84.291306,1,1,1,0,D
89147091,2020,"2020-01-07 17:00",2,2,30.438711,-84.291306,2,2,1,0,D
89147092,2020,"2020-01-07 17:15",2,2,30.435497,-84.281906,1,1,1,0,D
89147092,2020,"2020-01-07 17:15",2,2,30.435497,-84.281906,2,2,1,0,D
89147065,2020,"2020-01-06 16:37",2,2,30.465088,-84.32719,1,1,2,0,D
89147065,2020,"2020-01-06 16:37",2,2,30.465088,-84.32719,2,2,1,0,D
88160115,2020,"2020-01-27 21:00",1,1,30.48144,-84.31368,1,1,2,0,D
89147474,2020,"2020-01-23 20:25",2,2,30.49735,-84.33712,2,2,1,0,D
89147474,2020,"2020-01-23 20:25",2,2,30.49735,-84.33712,1,1,1,0,D
89147476,2020,"2020-01-23 22:03",2,3,30.440598,-84.31715,1,1,1,0,D
89147476,2020,"2020-01-23 22:03",2,3,30.440598,-84.31715,2,2,1,0,D
89147477,2020,"2020-01-23 20:42",1,1,30.441761,-84.32223,1,1,3,0,D
89298559,2019,"2019-12-15 05:00",1,1,30.514437,-84.35083,1,1,,0,D
89298651,2020,"2020-01-01 19:37",2,3,30.55099,-84.38136,1,2,,0,D
89298651,2020,"2020-01-01 19:37",2,3,30.55099,-84.38136,2,1,1,0,D
89147789,2020,"2020-02-05 17:23",2,2,30.433172,-84.254715,2,2,1,0,D
89147789,2020,"2020-02-05 17:23",2,2,30.433172,-84.254715,1,1,1,0,D
89147791,2020,"2020-02-05 18:47",2,2,30.428852,-84.250046,1,1,1,0,D
89147791,2020,"2020-02-05 18:47",2,2,30.428852,-84.250046,2,2,3,0,D
89147793,2020,"2020-02-05 18:31",2,2,30.44916,-84.31339,1,1,1,0,D
89147793,2020,"2020-02-05 18:31",2,2,30.44916,-84.31339,2,2,1,0,D
89147795,2020,"2020-02-05 18:00",2,2,30.425283,-84.26202,1,1,1,0,D
89147795,2020,"2020-02-05 18:00",2,2,30.425283,-84.26202,2,2,1,0,D
89147481,2020,"2020-01-23 17:27",2,2,30.435534,-84.28939,1,1,1,0,D
89147481,2020,"2020-01-23 17:27",2,2,30.435534,-84.28939,2,2,1,0,D
89147484,2020,"2020-01-24 07:55",2,3,30.436062,-84.280716,1,1,1,0,D
89147484,2020,"2020-01-24 07:55",2,3,30.436062,-84.280716,2,2,1,0,D
89147487,2020,"2020-01-24 07:43",2,2,30.46356,-84.319145,1,1,1,0,D
89147487,2020,"2020-01-24 07:43",2,2,30.46356,-84.319145,2,2,2,0,D
89298675,2020,"2020-01-06 22:15",2,3,30.511417,-84.34288,1,1,1,0,D
89298672,2020,"2020-01-05 15:49",2,1,30.376284,-84.27548,1,1,1,0,D
89298675,2020,"2020-01-06 22:15",2,3,30.511417,-84.34288,2,2,,0,D
89298684,2020,"2020-01-07 18:30",1,1,30.570053,-84.230354,1,1,,0,D
89298726,2020,"2020-01-14 18:22",2,2,30.46341,-84.21834,1,1,1,0,D
89298726,2020,"2020-01-14 18:22",2,2,30.46341,-84.21834,2,2,1,0,D
89147796,2020,"2020-02-05 18:19",2,2,30.444897,-84.28073,1,1,1,0,D
89147796,2020,"2020-02-05 18:19",2,2,30.444897,-84.28073,2,2,2,0,D
89147797,2020,"2020-02-05 16:07",2,1,30.499811,-84.25724,1,1,1,0,D
89147798,2020,"2020-02-05 18:55",2,4,30.483963,-84.31111,1,1,,0,D
89147798,2020,"2020-02-05 18:55",2,4,30.483963,-84.31111,2,2,1,0,D
89148981,2020,"2020-03-30 18:01",2,2,30.453615,-84.2925,2,2,1,0,D
89148981,2020,"2020-03-30 18:01",2,2,30.453615,-84.2925,1,1,,0,D
89149035,2020,"2020-04-08 10:16",2,3,30.49414,-84.24488,1,1,1,0,D
89149035,2020,"2020-04-08 10:16",2,3,30.49414,-84.24488,2,2,1,0,D
88258582,2020,"2020-04-10 06:41",1,1,30.50576,-84.33424,1,1,1,0,D
89148616,2020,"2020-03-07 23:38",2,4,30.43619,-84.26562,1,1,,0,D
89148647,2020,"2020-03-07 22:30",2,1,30.449862,-84.29958,1,1,,0,D
89148697,2020,"2020-03-10 14:45",2,2,30.430536,-84.23143,1,1,1,0,D
89148697,2020,"2020-03-10 14:45",2,2,30.430536,-84.23143,2,2,1,0,D
89149034,2020,"2020-04-08 07:02",1,1,30.435537,-84.31488,1,1,1,0,D
89149052,2020,"2020-04-10 01:05",1,1,30.39484,-84.34005,1,1,1,0,D
89148751,2020,"2020-03-12 00:00",2,1,30.435268,-84.29533,1,1,1,0,D
89148759,2020,"2020-03-12 13:42",1,1,30.410671,-84.34355,1,1,1,0,D
89149021,2020,"2020-04-03 10:30",2,1,30.431625,-84.22492,1,1,,0,D
88135101,2020,"2020-04-02 14:55",1,2,30.42546,-84.24935,1,1,1,0,D
88135102,2020,"2020-04-06 16:05",2,2,30.501276,-84.253365,1,1,2,0,D
88135102,2020,"2020-04-06 16:05",2,2,30.501276,-84.253365,2,2,1,0,D
89299102,2020,"2020-04-12 00:40",1,1,30.383608,-84.11403,1,1,1,0,D
89149044,2020,"2020-04-10 00:00",1,1,30.481602,-84.36268,1,1,1,0,D
89149048,2020,"2020-04-10 20:59",2,2,30.419949,-84.27711,1,1,,0,D
89149048,2020,"2020-04-10 20:59",2,2,30.419949,-84.27711,2,2,1,0,D
88135103,2020,"2020-04-07 16:18",2,3,30.453156,-84.345436,1,1,1,0,D
88135103,2020,"2020-04-07 16:18",2,3,30.453156,-84.345436,2,2,1,0,D
88294834,2020,"2020-04-07 18:20",2,2,30.32468,-84.31148,1,1,1,0,D
88294834,2020,"2020-04-07 18:20",2,2,30.32468,-84.31148,2,2,1,0,D
90111709,2020,"2020-10-25 13:01",3,4,30.46354,-84.3613,2,2,1,0,D
90111709,2020,"2020-10-25 13:01",3,4,30.46354,-84.3613,1,1,1,0,D
90111709,2020,"2020-10-25 13:01",3,4,30.46354,-84.3613,3,3,1,0,D
90111713,2020,"2020-10-25 14:43",1,1,30.455538,-84.340904,1,1,1,0,D
90111714,2020,"2020-10-25 15:30",2,8,30.456,-84.33761,1,1,2,0,D
90111714,2020,"2020-10-25 15:30",2,8,30.456,-84.33761,2,2,2,0,D
90111704,2020,"2020-10-25 02:24",2,4,30.444744,-84.293976,2,2,1,0,D
90111704,2020,"2020-10-25 02:24",2,4,30.444744,-84.293976,1,1,1,0,D
90111712,2020,"2020-10-25 13:19",2,1,30.47583,-84.36311,2,1,2,0,D
90111729,2020,"2020-10-26 10:26",2,4,30.447529,-84.27526,1,1,1,0,D
90111729,2020,"2020-10-26 10:26",2,4,30.447529,-84.27526,2,2,2,0,D
89989164,2020,"2020-10-26 16:44",2,4,,,1,1,2,0,D
89989164,2020,"2020-10-26 16:44",2,4,,,2,2,2,0,D
90111757,2020,"2020-10-27 08:00",2,1,30.426695,-84.248474,1,1,,0,D
90111764,2020,"2020-10-28 07:55",2,2,30.487162,-84.23857,1,1,1,0,D
90111764,2020,"2020-10-28 07:55",2,2,30.487162,-84.23857,2,2,1,0,D
90111779,2020,"2020-10-28 18:05",2,3,30.41198,-84.28305,1,1,1,0,D
90111779,2020,"2020-10-28 18:05",2,3,30.41198,-84.28305,2,2,1,0,D
90111798,2020,"2020-10-29 15:19",2,2,30.463577,-84.26974,1,1,1,0,D
90111798,2020,"2020-10-29 15:19",2,2,30.463577,-84.26974,2,2,1,0,D
90111807,2020,"2020-10-29 22:02",2,4,30.488354,-84.34537,1,1,1,0,D
90111807,2020,"2020-10-29 22:02",2,4,30.488354,-84.34537,2,2,1,0,D
87841719,2018,"2018-11-06 12:35",2,2,30.441673,-84.32593,1,1,,0,D
87841719,2018,"2018-11-06 12:35",2,2,30.441673,-84.32593,2,2,1,0,D
90110818,2020,"2020-09-10 15:00",2,2,30.430437,-84.28074,1,1,,0,D
90110818,2020,"2020-09-10 15:00",2,2,30.430437,-84.28074,2,2,1,0,D
90111364,2020,"2020-10-09 10:57",2,3,30.431997,-84.249084,1,1,1,0,D
90111364,2020,"2020-10-09 10:57",2,3,30.431997,-84.249084,2,2,1,0,D
90111546,2020,"2020-10-17 15:55",3,3,30.440693,-84.31984,1,1,1,0,D
90111546,2020,"2020-10-17 15:55",3,3,30.440693,-84.31984,2,2,1,0,D
90111546,2020,"2020-10-17 15:55",3,3,30.440693,-84.31984,3,3,,0,D
88276818,2020,"2020-08-10 10:50",1,1,30.41569,-84.54917,1,1,1,0,D
90109971,2020,"2020-07-25 19:55",2,4,30.3982,-84.28001,2,2,2,0,D
90109971,2020,"2020-07-25 19:55",2,4,30.3982,-84.28001,1,1,,0,D
90109963,2020,"2020-07-24 23:21",2,4,30.468391,-84.23277,1,1,2,0,D
90109963,2020,"2020-07-24 23:21",2,4,30.468391,-84.23277,2,2,1,0,D
89299364,2020,"2020-07-20 21:15",1,2,30.330921,-84.25116,1,1,1,0,D
89299381,2020,"2020-07-25 18:30",2,2,30.501291,-84.32711,1,1,1,0,D
89299381,2020,"2020-07-25 18:30",2,2,30.501291,-84.32711,2,2,1,0,D
89299382,2020,"2020-07-25 01:55",1,3,30.413158,-84.25129,1,1,1,0,D
89299396,2020,"2020-07-29 17:49",2,3,30.467682,-84.312515,1,1,1,0,D
89299396,2020,"2020-07-29 17:49",2,3,30.467682,-84.312515,2,2,1,0,D
90110035,2020,"2020-07-29 19:25",2,4,30.437199,-84.261856,1,1,1,0,D
90110035,2020,"2020-07-29 19:25",2,4,30.437199,-84.261856,2,2,1,0,D
90110050,2020,"2020-07-30 17:28",2,2,30.4593,-84.26209,1,1,1,0,D
90110050,2020,"2020-07-30 17:28",2,2,30.4593,-84.26209,2,2,1,0,D
90110104,2020,"2020-08-03 07:17",1,2,30.446526,-84.33348,1,1,1,0,D
90110107,2020,"2020-08-03 10:14",2,2,30.46352,-84.32384,1,1,1,0,D
90110107,2020,"2020-08-03 10:14",2,2,30.46352,-84.32384,2,2,1,0,D
90110487,2020,"2020-08-25 05:10",1,1,30.44742,-84.30091,1,1,,0,D
89769381,2020,"2020-08-25 10:31",2,1,30.443504,-84.30516,1,1,,0,D
85871829,2020,"2020-01-13 16:35",2,3,,,1,1,1,0,D
85871829,2020,"2020-01-13 16:35",2,3,,,2,3,1,0,D
85871830,2020,"2020-01-14 14:28",2,2,,,1,1,1,0,D
89298650,2020,"2020-01-02 19:35",2,2,30.48716,-84.31663,2,2,1,0,D
89298650,2020,"2020-01-02 19:35",2,2,30.48716,-84.31663,1,1,1,0,D
89298652,2020,"2020-01-03 06:00",1,1,30.508932,-84.30165,1,1,1,0,D
89146968,2019,"2019-12-31 14:32",2,4,30.427368,-84.226845,1,1,3,0,D
89146968,2019,"2019-12-31 14:32",2,4,30.427368,-84.226845,2,2,1,0,D
89148575,2020,"2020-03-05 19:27",2,2,30.463503,-84.28557,2,2,1,0,D
89148575,2020,"2020-03-05 19:27",2,2,30.463503,-84.28557,1,1,1,0,D
89148577,2020,"2020-03-05 17:00",3,7,30.412554,-84.29787,1,1,1,0,D
89148577,2020,"2020-03-05 17:00",3,7,30.412554,-84.29787,2,2,1,0,D
89148577,2020,"2020-03-05 17:00",3,7,30.412554,-84.29787,3,3,1,0,D
89148622,2020,"2020-03-07 13:03",2,3,30.430946,-84.260315,1,1,1,0,D
89148622,2020,"2020-03-07 13:03",2,3,30.430946,-84.260315,2,2,1,0,D
89148623,2020,"2020-03-07 14:07",2,3,30.43297,-84.249466,1,1,1,0,D
89148623,2020,"2020-03-07 14:07",2,3,30.43297,-84.249466,2,2,1,0,D
89148648,2020,"2020-03-08 16:48",2,3,30.42129,-84.22845,1,1,1,0,D
89148648,2020,"2020-03-08 16:48",2,3,30.42129,-84.22845,2,2,1,0,D
89148579,2020,"2020-03-05 23:11",2,3,30.421759,-84.2821,1,1,1,0,D
89148579,2020,"2020-03-05 23:11",2,3,30.421759,-84.2821,2,2,1,0,D
89148580,2020,"2020-03-05 21:22",2,5,30.459274,-84.35945,1,1,1,0,D
89148580,2020,"2020-03-05 21:22",2,5,30.459274,-84.35945,2,2,1,0,D
89148581,2020,"2020-03-04 17:42",2,1,30.44535,-84.30809,1,1,1,0,D
88181371,2020,"2020-03-01 13:00",1,1,30.49891,-84.08388,1,1,2,0,D
88284189,2020,"2020-05-16 13:50",2,4,30.46355,-84.17788,1,1,1,0,D
88284189,2020,"2020-05-16 13:50",2,4,30.46355,-84.17788,2,2,2,0,D
88284192,2020,"2020-05-20 16:15",2,2,30.46364,-84.21838,1,1,1,0,D
88284192,2020,"2020-05-20 16:15",2,2,30.46364,-84.21838,2,2,1,0,D
88284193,2020,"2020-05-20 17:45",2,4,30.48841,-84.14651,1,1,1,0,D
88284193,2020,"2020-05-20 17:45",2,4,30.48841,-84.14651,2,3,1,0,D
88284194,2020,"2020-05-21 17:15",2,2,30.499,-84.32757,1,1,1,0,D
88284194,2020,"2020-05-21 17:15",2,2,30.499,-84.32757,2,2,1,0,D
88301119,2020,"2020-05-14 06:30",1,1,30.348545,-84.31083,1,1,2,0,D
89149437,2020,"2020-05-21 14:08",1,1,30.462652,-84.226616,1,1,3,0,D
89149421,2020,"2020-05-21 13:12",2,2,30.447609,-84.31843,1,1,,0,D
89149421,2020,"2020-05-21 13:12",2,2,30.447609,-84.31843,2,2,3,0,D
89149423,2020,"2020-05-21 13:27",2,3,30.489176,-84.24013,1,1,1,0,D
89149423,2020,"2020-05-21 13:27",2,3,30.489176,-84.24013,2,2,1,0,D
89149426,2020,"2020-05-21 16:44",2,2,30.468534,-84.30557,1,1,1,0,D
89149426,2020,"2020-05-21 16:44",2,2,30.468534,-84.30557,2,2,1,0,D
88181376,2020,"2020-05-14 17:08",2,2,30.45804,-84.3842,1,1,1,0,D
88181376,2020,"2020-05-14 17:08",2,2,30.45804,-84.3842,2,2,1,0,D
89149446,2020,"2020-05-22 17:56",2,3,30.47252,-84.29189,1,1,1,0,D
89149446,2020,"2020-05-22 17:56",2,3,30.47252,-84.29189,2,2,1,0,D
89148118,2020,"2020-02-16 15:01",2,3,30.453623,-84.29251,1,1,1,0,D
89148117,2020,"2020-02-16 22:45",1,1,30.479864,-84.363266,1,1,1,0,D
89148118,2020,"2020-02-16 15:01",2,3,30.453623,-84.29251,2,2,1,0,D
89148120,2020,"2020-02-16 09:15",1,2,30.421736,-84.28479,1,1,1,0,D
89147903,2020,"2020-02-10 08:09",2,2,30.481775,-84.2897,1,1,1,0,D
89147903,2020,"2020-02-10 08:09",2,2,30.481775,-84.2897,2,2,1,0,D
90110559,2020,"2020-08-28 15:48",2,2,30.435772,-84.30319,2,2,1,0,D
90110559,2020,"2020-08-28 15:48",2,2,30.435772,-84.30319,1,1,1,0,D
90110562,2020,"2020-08-28 15:45",2,4,30.433743,-84.28406,1,1,1,0,D
90110562,2020,"2020-08-28 15:45",2,4,30.433743,-84.28406,2,2,1,0,D
89769382,2020,"2020-08-28 03:30",2,5,30.437618,-84.2992,1,1,1,0,D
89769382,2020,"2020-08-28 03:30",2,5,30.437618,-84.2992,2,2,1,0,D
89299511,2020,"2020-08-30 16:00",2,2,30.481518,-84.36242,1,1,1,0,D
89299511,2020,"2020-08-30 16:00",2,2,30.481518,-84.36242,2,2,1,0,D
89299513,2020,"2020-08-30 18:00",2,2,30.478653,-84.36538,1,1,1,0,D
89299514,2020,"2020-08-30 21:30",1,1,30.50491,-84.130356,1,1,1,0,D
90110572,2020,"2020-08-28 17:21",2,4,30.452925,-84.32634,1,1,1,0,D
90110572,2020,"2020-08-28 17:21",2,4,30.452925,-84.32634,2,2,1,0,D
90110578,2020,"2020-08-29 16:13",2,3,30.44751,-84.32737,1,1,1,0,D
90110578,2020,"2020-08-29 16:13",2,3,30.44751,-84.32737,2,2,2,0,D
90110579,2020,"2020-08-29 16:48",2,2,30.463524,-84.36096,1,1,1,0,D
90110579,2020,"2020-08-29 16:48",2,2,30.463524,-84.36096,2,2,1,0,D
89299512,2020,"2020-08-30 17:15",2,2,30.458925,-84.3611,2,2,1,0,D
89299512,2020,"2020-08-30 17:15",2,2,30.458925,-84.3611,1,1,1,0,D
90110566,2020,"2020-08-28 16:35",2,3,30.447647,-84.31849,1,1,3,0,D
90110566,2020,"2020-08-28 16:35",2,3,30.447647,-84.31849,2,2,3,0,D
90110580,2020,"2020-08-29 18:30",2,2,30.43796,-84.317444,1,1,2,0,D
90110580,2020,"2020-08-29 18:30",2,2,30.43796,-84.317444,2,2,1,0,D
90110581,2020,"2020-08-29 17:28",2,3,30.434275,-84.3212,1,1,2,0,D
90110581,2020,"2020-08-29 17:28",2,3,30.434275,-84.3212,2,2,2,0,D
89299516,2020,"2020-08-30 20:55",2,3,30.455803,-84.37393,1,1,1,0,D
89299516,2020,"2020-08-30 20:55",2,3,30.455803,-84.37393,2,2,1,0,D
89148791,2020,"2020-03-13 19:06",2,2,30.437618,-84.299194,1,1,1,0,D
89148789,2020,"2020-03-13 17:03",1,1,30.427338,-84.24342,1,1,2,0,D
89148791,2020,"2020-03-13 19:06",2,2,30.437618,-84.299194,2,2,1,0,D
89148794,2020,"2020-03-14 22:42",2,3,30.450607,-84.28048,1,1,1,0,D
89148794,2020,"2020-03-14 22:42",2,3,30.450607,-84.28048,2,2,1,0,D
89148795,2020,"2020-03-13 14:38",2,2,30.453852,-84.24499,1,1,1,0,D
89148795,2020,"2020-03-13 14:38",2,2,30.453852,-84.24499,2,2,1,0,D
89148796,2020,"2020-03-14 13:48",2,2,30.469585,-84.23098,1,1,1,0,D
89148796,2020,"2020-03-14 13:48",2,2,30.469585,-84.23098,2,2,1,0,D
88187167,2020,"2020-06-18 17:25",3,3,30.467316,-84.40325,1,1,1,0,D
88187167,2020,"2020-06-18 17:25",3,3,30.467316,-84.40325,2,2,1,0,D
88187167,2020,"2020-06-18 17:25",3,3,30.467316,-84.40325,3,3,1,0,D
89299164,2020,"2020-05-09 17:00",1,1,30.57476,-84.22489,1,1,,0,D
89149317,2020,"2020-05-11 09:03",2,2,30.412712,-84.277054,1,1,3,0,D
89149317,2020,"2020-05-11 09:03",2,2,30.412712,-84.277054,2,2,1,0,D
90109395,2020,"2020-06-18 23:22",2,1,30.431366,-84.23002,1,1,1,0,D
90109438,2020,"2020-06-22 05:57",1,2,30.448355,-84.30657,1,1,2,0,D
90109475,2020,"2020-06-24 07:45",2,2,30.462486,-84.28185,1,1,2,0,D
90109475,2020,"2020-06-24 07:45",2,2,30.462486,-84.28185,2,2,1,0,D
90109485,2020,"2020-06-25 14:03",2,2,30.44358,-84.28839,1,1,1,0,D
90109485,2020,"2020-06-25 14:03",2,2,30.44358,-84.28839,2,2,2,0,D
89299180,2020,"2020-05-18 15:51",2,3,30.372976,-84.36115,1,1,2,0,D
89299265,2020,"2020-06-16 12:53",3,4,30.446625,-84.28066,1,1,1,0,D
89299265,2020,"2020-06-16 12:53",3,4,30.446625,-84.28066,2,2,3,0,D
89299265,2020,"2020-06-16 12:53",3,4,30.446625,-84.28066,3,3,1,0,D
89299282,2020,"2020-06-22 03:30",1,1,30.48314,-84.20092,1,1,1,0,D
90109487,2020,"2020-06-25 13:52",2,2,30.48008,-84.302574,1,1,2,0,D
90109487,2020,"2020-06-25 13:52",2,2,30.48008,-84.302574,2,2,1,0,D
90109494,2020,"2020-06-25 18:17",2,2,30.43276,-84.30911,1,1,1,0,D
90109494,2020,"2020-06-25 18:17",2,2,30.43276,-84.30911,2,2,1,0,D
89149646,2020,"2020-06-06 20:29",2,2,30.429123,-84.2412,1,1,2,0,D
89149646,2020,"2020-06-06 20:29",2,2,30.429123,-84.2412,2,2,2,0,D
89149647,2020,"2020-06-06 00:24",1,1,30.447348,-84.30665,1,1,1,0,D
89149657,2020,"2020-06-07 16:04",2,2,30.434479,-84.32833,1,1,1,0,D
89149657,2020,"2020-06-07 16:04",2,2,30.434479,-84.32833,2,2,1,0,D
89299565,2020,"2020-09-09 14:03",2,4,30.57012,-84.21011,1,1,1,0,D
89299565,2020,"2020-09-09 14:03",2,4,30.57012,-84.21011,2,2,1,0,D
89299567,2020,"2020-09-10 21:02",2,2,30.563074,-84.219246,1,1,1,0,D
89299567,2020,"2020-09-10 21:02",2,2,30.563074,-84.219246,2,2,1,0,D
89299226,2020,"2020-06-06 13:05",2,3,30.357613,-84.262115,1,1,4,0,D
89299226,2020,"2020-06-06 13:05",2,3,30.357613,-84.262115,2,2,1,0,D
89299227,2020,"2020-06-07 13:15",2,3,30.572445,-84.22842,1,1,1,0,D
89299227,2020,"2020-06-07 13:15",2,3,30.572445,-84.22842,2,2,1,0,D
89149658,2020,"2020-06-07 16:48",2,2,30.436596,-84.28066,1,1,1,0,D
89149658,2020,"2020-06-07 16:48",2,2,30.436596,-84.28066,2,2,2,0,D
89149662,2020,"2020-06-07 21:22",2,1,30.483282,-84.16184,1,1,,0,D
89149663,2020,"2020-06-07 01:00",3,1,30.453154,-84.3324,1,1,,0,D
89149664,2020,"2020-06-07 16:28",2,2,30.408575,-84.27704,1,1,1,0,D
89149664,2020,"2020-06-07 16:28",2,2,30.408575,-84.27704,2,2,1,0,D
89149665,2020,"2020-06-07 21:13",1,2,30.430592,-84.30773,1,1,2,0,D
89299568,2020,"2020-09-10 22:30",1,1,30.503347,-84.32179,1,1,1,0,D
88238864,2020,"2020-07-29 12:52",2,1,30.498339,-84.20168,2,1,1,0,D
88258596,2020,"2020-07-17 21:25",1,1,30.59237,-84.28507,1,1,2,0,D
90109591,2020,"2020-07-01 14:55",2,3,30.478098,-84.2994,2,2,1,0,D
90109591,2020,"2020-07-01 14:55",2,3,30.478098,-84.2994,1,1,1,0,D
90109594,2020,"2020-07-01 17:25",2,2,30.478115,-84.29933,1,1,1,0,D
90109594,2020,"2020-07-01 17:25",2,2,30.478115,-84.29933,2,2,1,0,D
90109595,2020,"2020-07-01 13:00",2,1,30.445942,-84.2934,1,1,,0,D
90109596,2020,"2020-07-01 14:45",2,1,30.373901,-84.29182,1,1,,0,D
90109599,2020,"2020-07-01 19:19",2,2,30.471573,-84.2907,1,1,1,0,D
90109599,2020,"2020-07-01 19:19",2,2,30.471573,-84.2907,2,2,1,0,D
88261387,2020,"2020-07-12 15:25",2,2,30.28333,-84.16008,1,1,3,0,D
88261387,2020,"2020-07-12 15:25",2,2,30.28333,-84.16008,2,2,4,0,D
88261389,2020,"2020-07-20 11:55",1,1,30.47814,-84.34673,1,1,1,0,D
90109914,2020,"2020-07-22 15:35",2,2,30.460257,-84.228065,1,1,1,0,D
90109914,2020,"2020-07-22 15:35",2,2,30.460257,-84.228065,2,2,1,0,D
90109918,2020,"2020-07-22 17:10",2,5,30.43906,-84.261856,1,1,1,0,D
90109918,2020,"2020-07-22 17:10",2,5,30.43906,-84.261856,2,2,1,0,D
90109919,2020,"2020-07-22 13:55",2,3,30.467184,-84.26813,1,1,1,0,D
90109919,2020,"2020-07-22 13:55",2,3,30.467184,-84.26813,2,2,1,0,D
90109602,2020,"2020-07-02 16:08",2,3,30.43802,-84.274086,1,1,1,0,D
90109602,2020,"2020-07-02 16:08",2,3,30.43802,-84.274086,2,2,3,0,D
89299083,2020,"2020-03-31 09:25",2,4,30.471909,-84.29077,1,1,,0,D
89299083,2020,"2020-03-31 09:25",2,4,30.471909,-84.29077,2,2,1,0,D
89299138,2020,"2020-04-29 19:41",1,1,30.490278,-84.221214,1,1,2,0,D
90109834,2020,"2020-07-17 16:35",2,3,30.415121,-84.2807,1,1,1,0,D
90109834,2020,"2020-07-17 16:35",2,3,30.415121,-84.2807,2,2,1,0,D
89299250,2020,"2020-06-13 19:41",1,2,30.511665,-84.342575,1,1,1,0,D
89299253,2020,"2020-06-13 14:28",3,3,30.530724,-84.36296,1,1,1,0,D
